"C1763","针织或钩针编织品制造","C176","ALL,C,C17,C176,C1763","STD_GB_4754-2011","行业大小类","0","0",
"C177","家用纺织制成品制造","C17","ALL,C,C17,C177","STD_GB_4754-2011","行业大小类","0","0",
"C1771","床上用品制造","C177","ALL,C,C17,C177,C1771","STD_GB_4754-2011","行业大小类","0","0",
"C1772","毛巾类制品制造","C177","ALL,C,C17,C177,C1772","STD_GB_4754-2011","行业大小类","0","0",
"C1773","窗帘、布艺类产品制造","C177","ALL,C,C17,C177,C1773","STD_GB_4754-2011","行业大小类","0","0",
"C1779","其他家用纺织制成品制造","C177","ALL,C,C17,C177,C1779","STD_GB_4754-2011","行业大小类","0","0",
"C178","非家用纺织制成品制造","C17","ALL,C,C17,C178","STD_GB_4754-2011","行业大小类","0","0",
"C1781","非织造布制造","C178","ALL,C,C17,C178,C1781","STD_GB_4754-2011","行业大小类","0","0",
"C1782","绳、索、缆制造","C178","ALL,C,C17,C178,C1782","STD_GB_4754-2011","行业大小类","0","0",
"C1783","纺织带和帘子布制造","C178","ALL,C,C17,C178,C1783","STD_GB_4754-2011","行业大小类","0","0",
"C1784","篷、帆布制造","C178","ALL,C,C17,C178,C1784","STD_GB_4754-2011","行业大小类","0","0",
"C1789","其他非家用纺织制成品制造","C178","ALL,C,C17,C178,C1789","STD_GB_4754-2011","行业大小类","0","0",
"C18","纺织服装、服饰业","C","ALL,C,C18","STD_GB_4754-2011","行业大小类","0","0",
"C181","机织服装制造","C18","ALL,C,C18,C181","STD_GB_4754-2011","行业大小类","0","0",
"C1810","机织服装制造","C181","ALL,C,C18,C181,C1810","STD_GB_4754-2011","行业大小类","0","0",
"C182","针织或钩针编织服装制造","C18","ALL,C,C18,C182","STD_GB_4754-2011","行业大小类","0","0",
"C1820","针织或钩针编织服装制造","C182","ALL,C,C18,C182,C1820","STD_GB_4754-2011","行业大小类","0","0",
"C183","服饰制造","C18","ALL,C,C18,C183","STD_GB_4754-2011","行业大小类","0","0",
"C1830","服饰制造","C183","ALL,C,C18,C183,C1830","STD_GB_4754-2011","行业大小类","0","0",
"C19","皮革、毛皮、羽毛及其制品和制鞋业","C","ALL,C,C19","STD_GB_4754-2011","行业大小类","0","0",
"C191","皮革鞣制加工","C19","ALL,C,C19,C191","STD_GB_4754-2011","行业大小类","0","0",
"C1910","皮革鞣制加工","C191","ALL,C,C19,C191,C1910","STD_GB_4754-2011","行业大小类","0","0",
"C192","皮革制品制造","C19","ALL,C,C19,C192","STD_GB_4754-2011","行业大小类","0","0",
"C1921","皮革服装制造","C192","ALL,C,C19,C192,C1921","STD_GB_4754-2011","行业大小类","0","0",
"C1922","皮箱、包(袋)制造","C192","ALL,C,C19,C192,C1922","STD_GB_4754-2011","行业大小类","0","0",
"C1923","皮手套及皮装饰制品制造","C192","ALL,C,C19,C192,C1923","STD_GB_4754-2011","行业大小类","0","0",
"C1929","其他皮革制品制造","C192","ALL,C,C19,C192,C1929","STD_GB_4754-2011","行业大小类","0","0",
"C193","毛皮鞣制及制品加工","C19","ALL,C,C19,C193","STD_GB_4754-2011","行业大小类","0","0",
"C1931","毛皮鞣制加工","C193","ALL,C,C19,C193,C1931","STD_GB_4754-2011","行业大小类","0","0",
"C1932","毛皮服装加工","C193","ALL,C,C19,C193,C1932","STD_GB_4754-2011","行业大小类","0","0",
"C1939","其他毛皮制品加工","C193","ALL,C,C19,C193,C1939","STD_GB_4754-2011","行业大小类","0","0",
"C194","羽毛(绒)加工及制品制造","C19","ALL,C,C19,C194","STD_GB_4754-2011","行业大小类","0","0",
"C1941","羽毛(绒)加工","C194","ALL,C,C19,C194,C1941","STD_GB_4754-2011","行业大小类","0","0",
"C1942","羽毛(绒)制品加工","C194","ALL,C,C19,C194,C1942","STD_GB_4754-2011","行业大小类","0","0",
"C195","制鞋业","C19","ALL,C,C19,C195","STD_GB_4754-2011","行业大小类","0","0",
"C1951","纺织面料鞋制造","C195","ALL,C,C19,C195,C1951","STD_GB_4754-2011","行业大小类","0","0",
"C1952","皮鞋制造","C195","ALL,C,C19,C195,C1952","STD_GB_4754-2011","行业大小类","0","0",
"C1953","塑料鞋制造","C195","ALL,C,C19,C195,C1953","STD_GB_4754-2011","行业大小类","0","0",
"C1954","橡胶鞋制造","C195","ALL,C,C19,C195,C1954","STD_GB_4754-2011","行业大小类","0","0",
"C1959","其他制鞋业","C195","ALL,C,C19,C195,C1959","STD_GB_4754-2011","行业大小类","0","0",
"C20","木材加工和木、竹、藤、棕、草制品业","C","ALL,C,C20","STD_GB_4754-2011","行业大小类","0","0",
"C201","木材加工","C20","ALL,C,C20,C201","STD_GB_4754-2011","行业大小类","0","0",
"C2011","锯材加工","C201","ALL,C,C20,C201,C2011","STD_GB_4754-2011","行业大小类","0","0",
"C2012","木片加工","C201","ALL,C,C20,C201,C2012","STD_GB_4754-2011","行业大小类","0","0",
"C2013","单板加工","C201","ALL,C,C20,C201,C2013","STD_GB_4754-2011","行业大小类","0","0",
"C2019","其他木材加工","C201","ALL,C,C20,C201,C2019","STD_GB_4754-2011","行业大小类","0","0",
"C202","人造板制造","C20","ALL,C,C20,C202","STD_GB_4754-2011","行业大小类","0","0",
"C2021","胶合板制造","C202","ALL,C,C20,C202,C2021","STD_GB_4754-2011","行业大小类","0","0",
"C2022","纤维板制造","C202","ALL,C,C20,C202,C2022","STD_GB_4754-2011","行业大小类","0","0",
"C2023","刨花板制造","C202","ALL,C,C20,C202,C2023","STD_GB_4754-2011","行业大小类","0","0",
"C2029","其他人造板制造","C202","ALL,C,C20,C202,C2029","STD_GB_4754-2011","行业大小类","0","0",
"C203","木制品制造","C20","ALL,C,C20,C203","STD_GB_4754-2011","行业大小类","0","0",
"C2031","建筑用木料及木材组件加工","C203","ALL,C,C20,C203,C2031","STD_GB_4754-2011","行业大小类","0","0",
"C2032","木门窗、楼梯制造","C203","ALL,C,C20,C203,C2032","STD_GB_4754-2011","行业大小类","0","0",
"C2033","地板制造","C203","ALL,C,C20,C203,C2033","STD_GB_4754-2011","行业大小类","0","0",
"C2034","木制容器制造","C203","ALL,C,C20,C203,C2034","STD_GB_4754-2011","行业大小类","0","0",
"C2039","软木制品及其他木制品制造","C203","ALL,C,C20,C203,C2039","STD_GB_4754-2011","行业大小类","0","0",
"C204","竹、藤、棕、草等制品制造","C20","ALL,C,C20,C204","STD_GB_4754-2011","行业大小类","0","0",
"C2041","竹制品制造","C204","ALL,C,C20,C204,C2041","STD_GB_4754-2011","行业大小类","0","0",
"C2042","藤制品制造","C204","ALL,C,C20,C204,C2042","STD_GB_4754-2011","行业大小类","0","0",
"C2043","棕制品制造","C204","ALL,C,C20,C204,C2043","STD_GB_4754-2011","行业大小类","0","0",
"C2049","草及其他制品制造","C204","ALL,C,C20,C204,C2049","STD_GB_4754-2011","行业大小类","0","0",
"C21","家具制造业","C","ALL,C,C21","STD_GB_4754-2011","行业大小类","0","0",
"C211","木质家具制造","C21","ALL,C,C21,C211","STD_GB_4754-2011","行业大小类","0","0",
"C2110","木质家具制造","C211","ALL,C,C21,C211,C2110","STD_GB_4754-2011","行业大小类","0","0",
"C212","竹、藤家具制造","C21","ALL,C,C21,C212","STD_GB_4754-2011","行业大小类","0","0",
"C2120","竹、藤家具制造","C212","ALL,C,C21,C212,C2120","STD_GB_4754-2011","行业大小类","0","0",
"C213","金属家具制造","C21","ALL,C,C21,C213","STD_GB_4754-2011","行业大小类","0","0",
"C2130","金属家具制造","C213","ALL,C,C21,C213,C2130","STD_GB_4754-2011","行业大小类","0","0",
"C214","塑料家具制造","C21","ALL,C,C21,C214","STD_GB_4754-2011","行业大小类","0","0",
"C2140","塑料家具制造","C214","ALL,C,C21,C214,C2140","STD_GB_4754-2011","行业大小类","0","0",
"C219","其他家具制造","C21","ALL,C,C21,C219","STD_GB_4754-2011","行业大小类","0","0",
"C2190","其他家具制造","C219","ALL,C,C21,C219,C2190","STD_GB_4754-2011","行业大小类","0","0",
"C22","造纸和纸制品业","C","ALL,C,C22","STD_GB_4754-2011","行业大小类","0","0",
"C221","纸浆制造","C22","ALL,C,C22,C221","STD_GB_4754-2011","行业大小类","0","0",
"C2211","木竹浆制造","C221","ALL,C,C22,C221,C2211","STD_GB_4754-2011","行业大小类","0","0",
"C2212","非木竹浆制造","C221","ALL,C,C22,C221,C2212","STD_GB_4754-2011","行业大小类","0","0",
"C222","造纸","C22","ALL,C,C22,C222","STD_GB_4754-2011","行业大小类","0","0",
"C2221","机制纸及纸板制造","C222","ALL,C,C22,C222,C2221","STD_GB_4754-2011","行业大小类","0","0",
"C2222","手工纸制造","C222","ALL,C,C22,C222,C2222","STD_GB_4754-2011","行业大小类","0","0",
"C2223","加工纸制造","C222","ALL,C,C22,C222,C2223","STD_GB_4754-2011","行业大小类","0","0",
"C223","纸制品制造","C22","ALL,C,C22,C223","STD_GB_4754-2011","行业大小类","0","0",
"C2231","纸和纸板容器制造","C223","ALL,C,C22,C223,C2231","STD_GB_4754-2011","行业大小类","0","0",
"C2239","其他纸制品制造","C223","ALL,C,C22,C223,C2239","STD_GB_4754-2011","行业大小类","0","0",
"C23","印刷和记录媒介复制业","C","ALL,C,C23","STD_GB_4754-2011","行业大小类","0","0",
"C231","印刷","C23","ALL,C,C23,C231","STD_GB_4754-2011","行业大小类","0","0",
"C2311","书、报刊印刷","C231","ALL,C,C23,C231,C2311","STD_GB_4754-2011","行业大小类","0","0",
"C2312","本册印制","C231","ALL,C,C23,C231,C2312","STD_GB_4754-2011","行业大小类","0","0",
"C2319","包装装潢及其他印刷","C231","ALL,C,C23,C231,C2319","STD_GB_4754-2011","行业大小类","0","0",
"C232","装订及印刷相关服务","C23","ALL,C,C23,C232","STD_GB_4754-2011","行业大小类","0","0",
"C2320","装订及印刷相关服务","C232","ALL,C,C23,C232,C2320","STD_GB_4754-2011","行业大小类","0","0",
"C233","记录媒介复制","C23","ALL,C,C23,C233","STD_GB_4754-2011","行业大小类","0","0",
"C2330","记录媒介复制","C233","ALL,C,C23,C233,C2330","STD_GB_4754-2011","行业大小类","0","0",
"C24","文教、工美、体育和娱乐用品制造业","C","ALL,C,C24","STD_GB_4754-2011","行业大小类","0","0",
"C241","文教办公用品制造","C24","ALL,C,C24,C241","STD_GB_4754-2011","行业大小类","0","0",
"C2411","文具制造","C241","ALL,C,C24,C241,C2411","STD_GB_4754-2011","行业大小类","0","0",
"C2412","笔的制造","C241","ALL,C,C24,C241,C2412","STD_GB_4754-2011","行业大小类","0","0",
"C2413","教学用模型及教具制造","C241","ALL,C,C24,C241,C2413","STD_GB_4754-2011","行业大小类","0","0",
"C2414","墨水、墨汁制造","C241","ALL,C,C24,C241,C2414","STD_GB_4754-2011","行业大小类","0","0",
"C2419","其他文教办公用品制造","C241","ALL,C,C24,C241,C2419","STD_GB_4754-2011","行业大小类","0","0",
"C242","乐器制造","C24","ALL,C,C24,C242","STD_GB_4754-2011","行业大小类","0","0",
"C2421","中乐器制造","C242","ALL,C,C24,C242,C2421","STD_GB_4754-2011","行业大小类","0","0",
"C2422","西乐器制造","C242","ALL,C,C24,C242,C2422","STD_GB_4754-2011","行业大小类","0","0",
"C2423","电子乐器制造","C242","ALL,C,C24,C242,C2423","STD_GB_4754-2011","行业大小类","0","0",
"C2429","其他乐器及零件制造","C242","ALL,C,C24,C242,C2429","STD_GB_4754-2011","行业大小类","0","0",
"C243","工艺美术品制造","C24","ALL,C,C24,C243","STD_GB_4754-2011","行业大小类","0","0",
"C2431","雕塑工艺品制造","C243","ALL,C,C24,C243,C2431","STD_GB_4754-2011","行业大小类","0","0",
"C2432","金属工艺品制造","C243","ALL,C,C24,C243,C2432","STD_GB_4754-2011","行业大小类","0","0",
"C2433","漆器工艺品制造","C243","ALL,C,C24,C243,C2433","STD_GB_4754-2011","行业大小类","0","0",
"C2434","花画工艺品制造","C243","ALL,C,C24,C243,C2434","STD_GB_4754-2011","行业大小类","0","0",
"C2435","天然植物纤维编织工艺品制造","C243","ALL,C,C24,C243,C2435","STD_GB_4754-2011","行业大小类","0","0",
"C2436","抽纱刺绣工艺品制造","C243","ALL,C,C24,C243,C2436","STD_GB_4754-2011","行业大小类","0","0",
"C2437","地毯、挂毯制造","C243","ALL,C,C24,C243,C2437","STD_GB_4754-2011","行业大小类","0","0",
"C2438","珠宝首饰及有关物品制造","C243","ALL,C,C24,C243,C2438","STD_GB_4754-2011","行业大小类","0","0",
"C2439","其他工艺美术品制造","C243","ALL,C,C24,C243,C2439","STD_GB_4754-2011","行业大小类","0","0",
"C244","体育用品制造","C24","ALL,C,C24,C244","STD_GB_4754-2011","行业大小类","0","0",
"C2441","球类制造","C244","ALL,C,C24,C244,C2441","STD_GB_4754-2011","行业大小类","0","0",
"C2442","体育器材及配件制造","C244","ALL,C,C24,C244,C2442","STD_GB_4754-2011","行业大小类","0","0",
"C2443","训练健身器材制造","C244","ALL,C,C24,C244,C2443","STD_GB_4754-2011","行业大小类","0","0",
"C2444","运动防护用具制造","C244","ALL,C,C24,C244,C2444","STD_GB_4754-2011","行业大小类","0","0",
"C2449","其他体育用品制造","C244","ALL,C,C24,C244,C2449","STD_GB_4754-2011","行业大小类","0","0",
"C245","玩具制造","C24","ALL,C,C24,C245","STD_GB_4754-2011","行业大小类","0","0",
"C2450","玩具制造","C245","ALL,C,C24,C245,C2450","STD_GB_4754-2011","行业大小类","0","0",
"C246","游艺器材及娱乐用品制造","C24","ALL,C,C24,C246","STD_GB_4754-2011","行业大小类","0","0",
"C2461","露天游乐场所游乐设备制造","C246","ALL,C,C24,C246,C2461","STD_GB_4754-2011","行业大小类","0","0",
"C2462","游艺用品及室内游艺器材制造","C246","ALL,C,C24,C246,C2462","STD_GB_4754-2011","行业大小类","0","0",
"C2469","其他娱乐用品制造","C246","ALL,C,C24,C246,C2469","STD_GB_4754-2011","行业大小类","0","0",
"C25","石油加工、炼焦和核燃料加工业","C","ALL,C,C25","STD_GB_4754-2011","行业大小类","0","0",
"C251","精炼石油产品制造","C25","ALL,C,C25,C251","STD_GB_4754-2011","行业大小类","0","0",
"C2511","原油加工及石油制品制造","C251","ALL,C,C25,C251,C2511","STD_GB_4754-2011","行业大小类","0","0",
"C2512","人造原油制造","C251","ALL,C,C25,C251,C2512","STD_GB_4754-2011","行业大小类","0","0",
"C252","炼焦","C25","ALL,C,C25,C252","STD_GB_4754-2011","行业大小类","0","0",
"C2520","炼焦","C252","ALL,C,C25,C252,C2520","STD_GB_4754-2011","行业大小类","0","0",
"C253","核燃料加工","C25","ALL,C,C25,C253","STD_GB_4754-2011","行业大小类","0","0",
"C2530","核燃料加工","C253","ALL,C,C25,C253,C2530","STD_GB_4754-2011","行业大小类","0","0",
"C26","化学原料和化学制品制造业","C","ALL,C,C26","STD_GB_4754-2011","行业大小类","0","0",
"C261","基础化学原料制造","C26","ALL,C,C26,C261","STD_GB_4754-2011","行业大小类","0","0",
"C2611","无机酸制造","C261","ALL,C,C26,C261,C2611","STD_GB_4754-2011","行业大小类","0","0",
"C2612","无机碱制造","C261","ALL,C,C26,C261,C2612","STD_GB_4754-2011","行业大小类","0","0",
"C2613","无机盐制造","C261","ALL,C,C26,C261,C2613","STD_GB_4754-2011","行业大小类","0","0",
"C2614","有机化学原料制造","C261","ALL,C,C26,C261,C2614","STD_GB_4754-2011","行业大小类","0","0",
"C2619","其他基础化学原料制造","C261","ALL,C,C26,C261,C2619","STD_GB_4754-2011","行业大小类","0","0",
"C262","肥料制造","C26","ALL,C,C26,C262","STD_GB_4754-2011","行业大小类","0","0",
"C2621","氮肥制造","C262","ALL,C,C26,C262,C2621","STD_GB_4754-2011","行业大小类","0","0",
"C2622","磷肥制造","C262","ALL,C,C26,C262,C2622","STD_GB_4754-2011","行业大小类","0","0",
"C2623","钾肥制造","C262","ALL,C,C26,C262,C2623","STD_GB_4754-2011","行业大小类","0","0",
"C2624","复混肥料制造","C262","ALL,C,C26,C262,C2624","STD_GB_4754-2011","行业大小类","0","0",
"C2625","有机肥料及微生物肥料制造","C262","ALL,C,C26,C262,C2625","STD_GB_4754-2011","行业大小类","0","0",
"C2629","其他肥料制造","C262","ALL,C,C26,C262,C2629","STD_GB_4754-2011","行业大小类","0","0",
"C263","农药制造","C26","ALL,C,C26,C263","STD_GB_4754-2011","行业大小类","0","0",
"C2631","化学农药制造","C263","ALL,C,C26,C263,C2631","STD_GB_4754-2011","行业大小类","0","0",
"C2632","生物化学农药及微生物农药制造","C263","ALL,C,C26,C263,C2632","STD_GB_4754-2011","行业大小类","0","0",
"C264","涂料、油墨、颜料及类似产品制造","C26","ALL,C,C26,C264","STD_GB_4754-2011","行业大小类","0","0",
"C2641","涂料制造","C264","ALL,C,C26,C264,C2641","STD_GB_4754-2011","行业大小类","0","0",
"C2642","油墨及类似产品制造","C264","ALL,C,C26,C264,C2642","STD_GB_4754-2011","行业大小类","0","0",
"C2643","颜料制造","C264","ALL,C,C26,C264,C2643","STD_GB_4754-2011","行业大小类","0","0",
"C2644","染料制造","C264","ALL,C,C26,C264,C2644","STD_GB_4754-2011","行业大小类","0","0",
"C2645","密封用填料及类似品制造","C264","ALL,C,C26,C264,C2645","STD_GB_4754-2011","行业大小类","0","0",
"C265","合成材料制造","C26","ALL,C,C26,C265","STD_GB_4754-2011","行业大小类","0","0",
"C2651","初级形态塑料及合成树脂制造","C265","ALL,C,C26,C265,C2651","STD_GB_4754-2011","行业大小类","0","0",
"C2652","合成橡胶制造","C265","ALL,C,C26,C265,C2652","STD_GB_4754-2011","行业大小类","0","0",
"C2653","合成纤维单(聚合)体制造","C265","ALL,C,C26,C265,C2653","STD_GB_4754-2011","行业大小类","0","0",
"C2659","其他合成材料制造","C265","ALL,C,C26,C265,C2659","STD_GB_4754-2011","行业大小类","0","0",
"C266","专用化学产品制造","C26","ALL,C,C26,C266","STD_GB_4754-2011","行业大小类","0","0",
"C2661","化学试剂和助剂制造","C266","ALL,C,C26,C266,C2661","STD_GB_4754-2011","行业大小类","0","0",
"C2662","专项化学用品制造","C266","ALL,C,C26,C266,C2662","STD_GB_4754-2011","行业大小类","0","0",
"C2663","林产化学产品制造","C266","ALL,C,C26,C266,C2663","STD_GB_4754-2011","行业大小类","0","0",
"C2664","信息化学品制造","C266","ALL,C,C26,C266,C2664","STD_GB_4754-2011","行业大小类","0","0",
"C2665","环境污染处理专用药剂材料制造","C266","ALL,C,C26,C266,C2665","STD_GB_4754-2011","行业大小类","0","0",
"C2666","动物胶制造","C266","ALL,C,C26,C266,C2666","STD_GB_4754-2011","行业大小类","0","0",
"C2669","其他专用化学产品制造","C266","ALL,C,C26,C266,C2669","STD_GB_4754-2011","行业大小类","0","0",
"C267","炸药、火工及焰火产品制造","C26","ALL,C,C26,C267","STD_GB_4754-2011","行业大小类","0","0",
"C2671","炸药及火工产品制造","C267","ALL,C,C26,C267,C2671","STD_GB_4754-2011","行业大小类","0","0",
"C2672","焰火、鞭炮产品制造","C267","ALL,C,C26,C267,C2672","STD_GB_4754-2011","行业大小类","0","0",
"C268","日用化学产品制造","C26","ALL,C,C26,C268","STD_GB_4754-2011","行业大小类","0","0",
"C2681","肥皂及合成洗涤剂制造","C268","ALL,C,C26,C268,C2681","STD_GB_4754-2011","行业大小类","0","0",
"C2682","化妆品制造","C268","ALL,C,C26,C268,C2682","STD_GB_4754-2011","行业大小类","0","0",
"C2683","口腔清洁用品制造","C268","ALL,C,C26,C268,C2683","STD_GB_4754-2011","行业大小类","0","0",
"C2684","香料、香精制造","C268","ALL,C,C26,C268,C2684","STD_GB_4754-2011","行业大小类","0","0",
"C2689","其他日用化学产品制造","C268","ALL,C,C26,C268,C2689","STD_GB_4754-2011","行业大小类","0","0",
"C27","医药制造业","C","ALL,C,C27","STD_GB_4754-2011","行业大小类","0","0",
"C271","化学药品原料药制造","C27","ALL,C,C27,C271","STD_GB_4754-2011","行业大小类","0","0",
"C2710","化学药品原料药制造","C271","ALL,C,C27,C271,C2710","STD_GB_4754-2011","行业大小类","0","0",
"C272","化学药品制剂制造","C27","ALL,C,C27,C272","STD_GB_4754-2011","行业大小类","0","0",
"C2720","化学药品制剂制造","C272","ALL,C,C27,C272,C2720","STD_GB_4754-2011","行业大小类","0","0",
"C273","中药饮片加工","C27","ALL,C,C27,C273","STD_GB_4754-2011","行业大小类","0","0",
"C2730","中药饮片加工","C273","ALL,C,C27,C273,C2730","STD_GB_4754-2011","行业大小类","0","0",
"C274","中成药生产","C27","ALL,C,C27,C274","STD_GB_4754-2011","行业大小类","0","0",
"C2740","中成药生产","C274","ALL,C,C27,C274,C2740","STD_GB_4754-2011","行业大小类","0","0",
"C275","兽用药品制造","C27","ALL,C,C27,C275","STD_GB_4754-2011","行业大小类","0","0",
"C2750","兽用药品制造","C275","ALL,C,C27,C275,C2750","STD_GB_4754-2011","行业大小类","0","0",
"C276","生物药品制造","C27","ALL,C,C27,C276","STD_GB_4754-2011","行业大小类","0","0",
"C2760","生物药品制造","C276","ALL,C,C27,C276,C2760","STD_GB_4754-2011","行业大小类","0","0",
"C277","卫生材料及医药用品制造","C27","ALL,C,C27,C277","STD_GB_4754-2011","行业大小类","0","0",
"C2770","卫生材料及医药用品制造","C277","ALL,C,C27,C277,C2770","STD_GB_4754-2011","行业大小类","0","0",
"C28","化学纤维制造业","C","ALL,C,C28","STD_GB_4754-2011","行业大小类","0","0",
"C281","纤维素纤维原料及纤维制造","C28","ALL,C,C28,C281","STD_GB_4754-2011","行业大小类","0","0",
"C2811","化纤浆粕制造","C281","ALL,C,C28,C281,C2811","STD_GB_4754-2011","行业大小类","0","0",
"C2812","人造纤维（纤维素纤维）制造","C281","ALL,C,C28,C281,C2812","STD_GB_4754-2011","行业大小类","0","0",
"C282","合成纤维制造","C28","ALL,C,C28,C282","STD_GB_4754-2011","行业大小类","0","0",
"C2821","锦纶纤维制造","C282","ALL,C,C28,C282,C2821","STD_GB_4754-2011","行业大小类","0","0",
"C2822","涤纶纤维制造","C282","ALL,C,C28,C282,C2822","STD_GB_4754-2011","行业大小类","0","0",
"C2823","腈纶纤维制造","C282","ALL,C,C28,C282,C2823","STD_GB_4754-2011","行业大小类","0","0",
"C2824","维纶纤维制造","C282","ALL,C,C28,C282,C2824","STD_GB_4754-2011","行业大小类","0","0",
"C2825","丙纶纤维制造","C282","ALL,C,C28,C282,C2825","STD_GB_4754-2011","行业大小类","0","0",
"C2826","氨纶纤维制造","C282","ALL,C,C28,C282,C2826","STD_GB_4754-2011","行业大小类","0","0",
"C2829","其他合成纤维制造","C282","ALL,C,C28,C282,C2829","STD_GB_4754-2011","行业大小类","0","0",
"C29","橡胶和塑料制品业","C","ALL,C,C29","STD_GB_4754-2011","行业大小类","0","0",
"C291","橡胶制品业","C29","ALL,C,C29,C291","STD_GB_4754-2011","行业大小类","0","0",
"C2911","轮胎制造","C291","ALL,C,C29,C291,C2911","STD_GB_4754-2011","行业大小类","0","0",
"C2912","橡胶板、管、带制造","C291","ALL,C,C29,C291,C2912","STD_GB_4754-2011","行业大小类","0","0",
"C2913","橡胶零件制造","C291","ALL,C,C29,C291,C2913","STD_GB_4754-2011","行业大小类","0","0",
"C2914","再生橡胶制造","C291","ALL,C,C29,C291,C2914","STD_GB_4754-2011","行业大小类","0","0",
"C2915","日用及医用橡胶制品制造","C291","ALL,C,C29,C291,C2915","STD_GB_4754-2011","行业大小类","0","0",
"C2919","其他橡胶制品制造","C291","ALL,C,C29,C291,C2919","STD_GB_4754-2011","行业大小类","0","0",
"C292","塑料制品业","C29","ALL,C,C29,C292","STD_GB_4754-2011","行业大小类","0","0",
"C2921","塑料薄膜制造","C292","ALL,C,C29,C292,C2921","STD_GB_4754-2011","行业大小类","0","0",
"C2922","塑料板、管、型材制造","C292","ALL,C,C29,C292,C2922","STD_GB_4754-2011","行业大小类","0","0",
"C2923","塑料丝、绳及编织品制造","C292","ALL,C,C29,C292,C2923","STD_GB_4754-2011","行业大小类","0","0",
"C2924","泡沫塑料制造","C292","ALL,C,C29,C292,C2924","STD_GB_4754-2011","行业大小类","0","0",
"C2925","塑料人造革、合成革制造","C292","ALL,C,C29,C292,C2925","STD_GB_4754-2011","行业大小类","0","0",
"C2926","塑料包装箱及容器制造","C292","ALL,C,C29,C292,C2926","STD_GB_4754-2011","行业大小类","0","0",
"C2927","日用塑料制品制造","C292","ALL,C,C29,C292,C2927","STD_GB_4754-2011","行业大小类","0","0",
"C2928","塑料零件制造","C292","ALL,C,C29,C292,C2928","STD_GB_4754-2011","行业大小类","0","0",
"C2929","其他塑料制品制造","C292","ALL,C,C29,C292,C2929","STD_GB_4754-2011","行业大小类","0","0",
"C30","非金属矿物制品业","C","ALL,C,C30","STD_GB_4754-2011","行业大小类","0","0",
"C301","水泥、石灰和石膏制造","C30","ALL,C,C30,C301","STD_GB_4754-2011","行业大小类","0","0",
"C3011","水泥制造","C301","ALL,C,C30,C301,C3011","STD_GB_4754-2011","行业大小类","0","0",
"C3012","石灰和石膏制造","C301","ALL,C,C30,C301,C3012","STD_GB_4754-2011","行业大小类","0","0",
"C302","石膏、水泥制品及类似制品制造","C30","ALL,C,C30,C302","STD_GB_4754-2011","行业大小类","0","0",
"C3021","水泥制品制造","C302","ALL,C,C30,C302,C3021","STD_GB_4754-2011","行业大小类","0","0",
"C3022","砼结构构件制造","C302","ALL,C,C30,C302,C3022","STD_GB_4754-2011","行业大小类","0","0",
"C3023","石棉水泥制品制造","C302","ALL,C,C30,C302,C3023","STD_GB_4754-2011","行业大小类","0","0",
"C3024","轻质建筑材料制造","C302","ALL,C,C30,C302,C3024","STD_GB_4754-2011","行业大小类","0","0",
"C3029","其他水泥类似制品制造","C302","ALL,C,C30,C302,C3029","STD_GB_4754-2011","行业大小类","0","0",
"C303","砖瓦、石材等建筑材料制造","C30","ALL,C,C30,C303","STD_GB_4754-2011","行业大小类","0","0",
"C3031","粘土砖瓦及建筑砌块制造","C303","ALL,C,C30,C303,C3031","STD_GB_4754-2011","行业大小类","0","0",
"C3032","建筑陶瓷制品制造","C303","ALL,C,C30,C303,C3032","STD_GB_4754-2011","行业大小类","0","0",
"C3033","建筑用石加工","C303","ALL,C,C30,C303,C3033","STD_GB_4754-2011","行业大小类","0","0",
"C3034","防水建筑材料制造","C303","ALL,C,C30,C303,C3034","STD_GB_4754-2011","行业大小类","0","0",
"C3035","隔热和隔音材料制造","C303","ALL,C,C30,C303,C3035","STD_GB_4754-2011","行业大小类","0","0",
"C3039","其他建筑材料制造","C303","ALL,C,C30,C303,C3039","STD_GB_4754-2011","行业大小类","0","0",
"C304","玻璃制造","C30","ALL,C,C30,C304","STD_GB_4754-2011","行业大小类","0","0",
"C3041","平板玻璃制造","C304","ALL,C,C30,C304,C3041","STD_GB_4754-2011","行业大小类","0","0",
"C3049","其他玻璃制造","C304","ALL,C,C30,C304,C3049","STD_GB_4754-2011","行业大小类","0","0",
"C305","玻璃制品制造","C30","ALL,C,C30,C305","STD_GB_4754-2011","行业大小类","0","0",
"C3051","技术玻璃制品制造","C305","ALL,C,C30,C305,C3051","STD_GB_4754-2011","行业大小类","0","0",
"C3052","光学玻璃制造","C305","ALL,C,C30,C305,C3052","STD_GB_4754-2011","行业大小类","0","0",
"C3053","玻璃仪器制造","C305","ALL,C,C30,C305,C3053","STD_GB_4754-2011","行业大小类","0","0",
"C3054","日用玻璃制品制造","C305","ALL,C,C30,C305,C3054","STD_GB_4754-2011","行业大小类","0","0",
"C3055","玻璃包装容器制造","C305","ALL,C,C30,C305,C3055","STD_GB_4754-2011","行业大小类","0","0",
"C3056","玻璃保温容器制造","C305","ALL,C,C30,C305,C3056","STD_GB_4754-2011","行业大小类","0","0",
"C3057","制镜及类似品加工","C305","ALL,C,C30,C305,C3057","STD_GB_4754-2011","行业大小类","0","0",
